"","sim","method","observed","value","n","N"
"3408",83,"fitclone","recoverable",0.594600765575845,10,200
"3409",84,"freq","observed",0.512259273821822,10,200
"3410",84,"freq","recoverable",0.428196350615088,10,200
"3411",84,"fitree","observed",0.783296225438433,10,200
"3412",84,"fitree","recoverable",0.349963588839387,10,200
"3413",84,"Diffusion_subclone","observed",0.487130278347639,10,200
"3414",84,"Diffusion_subclone","recoverable",0.421173166459003,10,200
"3415",84,"Diffusion_mutation","observed",0.543228883385848,10,200
"3416",84,"Diffusion_mutation","recoverable",0.275707580496091,10,200
"3417",84,"scifil","observed",0.38606492496406,10,200
"3418",84,"scifil","recoverable",0.144360529269573,10,200
"3419",84,"fitclone","observed",-0.263362119355328,10,200
"3420",84,"fitclone","recoverable",0.261162151914858,10,200
"3421",85,"freq","observed",-0.0916271849000085,10,200
"3422",85,"freq","recoverable",0.521217836297442,10,200
"3423",85,"fitree","observed",0.575236269801564,10,200
"3424",85,"fitree","recoverable",0.622916996082074,10,200
"3425",85,"Diffusion_subclone","observed",-0.014744604466668,10,200
"3426",85,"Diffusion_subclone","recoverable",0.534222342365646,10,200
"3427",85,"Diffusion_mutation","observed",0.361944933455589,10,200
"3428",85,"Diffusion_mutation","recoverable",0.343210828958313,10,200
"3429",85,"scifil","observed",0.356388867659598,10,200
"3430",85,"scifil","recoverable",-0.129329180530457,10,200
"3431",85,"fitclone","observed",0.389327770322258,10,200
"3432",85,"fitclone","recoverable",0.593607280980292,10,200
"3433",86,"freq","observed",-0.13693689227117,10,200
"3434",86,"freq","recoverable",0.481271138849281,10,200
"3435",86,"fitree","observed",0.833497020635907,10,200
"3436",86,"fitree","recoverable",0.74765077072648,10,200
"3437",86,"Diffusion_subclone","observed",-0.129412451894073,10,200
"3438",86,"Diffusion_subclone","recoverable",0.482955266946108,10,200
"3439",86,"Diffusion_mutation","observed",0.763223015484909,10,200
"3440",86,"Diffusion_mutation","recoverable",0.685634791828108,10,200
"3441",86,"scifil","observed",0.856630106628476,10,200
"3442",86,"scifil","recoverable",0.731928449435123,10,200
"3443",86,"fitclone","observed",0.227224215804761,10,200
"3444",86,"fitclone","recoverable",0.553718018133124,10,200
"3445",87,"freq","observed",-0.308504027307247,10,200
"3446",87,"freq","recoverable",0.454301372412921,10,200
"3447",87,"fitree","observed",0.838522735426569,10,200
"3448",87,"fitree","recoverable",0.595777326603332,10,200
"3449",87,"Diffusion_subclone","observed",-0.400852272323562,10,200
"3450",87,"Diffusion_subclone","recoverable",0.436873011474153,10,200
"3451",87,"Diffusion_mutation","observed",0.84534162745703,10,200
"3452",87,"Diffusion_mutation","recoverable",0.486964372781995,10,200
"3453",87,"scifil","observed",0.533793152511882,10,200
"3454",87,"scifil","recoverable",0.454625064098687,10,200
"3455",87,"fitclone","observed",0.412015246995863,10,200
"3456",87,"fitclone","recoverable",0.603795183209002,10,200
"3457",88,"freq","observed",0.0315492593410657,10,200
"3458",88,"freq","recoverable",0.557627436595702,10,200
"3459",88,"fitree","observed",0.939986163083602,10,200
"3460",88,"fitree","recoverable",0.909704446624457,10,200
"3461",88,"Diffusion_subclone","observed",0.0619959483762342,10,200
"3462",88,"Diffusion_subclone","recoverable",0.57016949932273,10,200
"3463",88,"Diffusion_mutation","observed",0.661532569137726,10,200
"3464",88,"Diffusion_mutation","recoverable",0.448866742624155,10,200
"3465",88,"scifil","observed",0.900939085936172,10,200
"3466",88,"scifil","recoverable",0.84461303603924,10,200
"3467",88,"fitclone","observed",0.232821849026197,10,200
"3468",88,"fitclone","recoverable",0.625662776390765,10,200
"3469",89,"freq","observed",0.224896207256212,10,200
"3470",89,"freq","recoverable",0.604369172395048,10,200
"3471",89,"fitree","observed",0.812844876676323,10,200
"3472",89,"fitree","recoverable",0.746982049770498,10,200
"3473",89,"Diffusion_subclone","observed",0.202426829213512,10,200
"3474",89,"Diffusion_subclone","recoverable",0.593839002920183,10,200
"3475",89,"Diffusion_mutation","observed",0.663251131291663,10,200
"3476",89,"Diffusion_mutation","recoverable",0.649142607171739,10,200
"3477",89,"scifil","observed",0.885999606296355,10,200
"3478",89,"scifil","recoverable",0.770961435424161,10,200
"3479",89,"fitclone","observed",0.490925546208609,10,200
"3480",89,"fitclone","recoverable",0.694657556209241,10,200
"3481",90,"freq","observed",0.152514161823566,10,200
"3482",90,"freq","recoverable",0.619930722806558,10,200
"3483",90,"fitree","observed",0.941242845050983,10,200
"3484",90,"fitree","recoverable",0.804086263788623,10,200
"3485",90,"Diffusion_subclone","observed",0.136237303571317,10,200
"3486",90,"Diffusion_subclone","recoverable",0.616580211392872,10,200
"3487",90,"Diffusion_mutation","observed",0.888343990615782,10,200
"3488",90,"Diffusion_mutation","recoverable",0.636772043506542,10,200
"3489",90,"scifil","observed",0.851361070883843,10,200
"3490",90,"scifil","recoverable",0.677029879421965,10,200
"3491",90,"fitclone","observed",0.23732620886825,10,200
"3492",90,"fitclone","recoverable",0.632660356437199,10,200
"3493",91,"freq","observed",-0.0872388970852054,10,200
"3494",91,"freq","recoverable",0.637200342778567,10,200
"3495",91,"fitree","observed",0.830356823067192,10,200
"3496",91,"fitree","recoverable",0.812392843012246,10,200
"3497",91,"Diffusion_subclone","observed",-0.00092227159567994,10,200
"3498",91,"Diffusion_subclone","recoverable",0.659821637668982,10,200
"3499",91,"Diffusion_mutation","observed",0.566603377921646,10,200
"3500",91,"Diffusion_mutation","recoverable",0.542483127067094,10,200
"3501",91,"scifil","observed",0.668770065181722,10,200
"3502",91,"scifil","recoverable",0.606079133450265,10,200
"3503",91,"fitclone","observed",-0.172881241948205,10,200
"3504",91,"fitclone","recoverable",0.54328430404615,10,200
"3505",92,"freq","observed",0.189952866502506,10,200
"3506",92,"freq","recoverable",0.577067924967215,10,200
"3507",92,"fitree","observed",0.951293540400831,10,200
"3508",92,"fitree","recoverable",0.7492867698297,10,200
"3509",92,"Diffusion_subclone","observed",0.199322738841194,10,200
"3510",92,"Diffusion_subclone","recoverable",0.578686535530598,10,200
"3511",92,"Diffusion_mutation","observed",0.769857040066092,10,200
"3512",92,"Diffusion_mutation","recoverable",0.611724845111715,10,200
"3513",92,"scifil","observed",0.903056938581793,10,200
"3514",92,"scifil","recoverable",0.706726066131283,10,200
"3515",92,"fitclone","observed",0.276269266228607,10,200
"3516",92,"fitclone","recoverable",0.59316533961127,10,200
"3517",93,"freq","observed",-0.0831837570485279,10,200
"3518",93,"freq","recoverable",0.590121743401894,10,200
"3519",93,"fitree","observed",0.711539595136611,10,200
"3520",93,"fitree","recoverable",0.691419277262639,10,200
"3521",93,"Diffusion_subclone","observed",0.000185434506565802,10,200
"3522",93,"Diffusion_subclone","recoverable",0.613265781588093,10,200
"3523",93,"Diffusion_mutation","observed",0.515715847721422,10,200
"3524",93,"Diffusion_mutation","recoverable",0.357375311865185,10,200
"3525",93,"scifil","observed",0.724013635959125,10,200
"3526",93,"scifil","recoverable",0.448517910766653,10,200
"3527",93,"fitclone","observed",0.474462364813541,10,200
"3528",93,"fitclone","recoverable",0.689662323229429,10,200
"3529",94,"freq","observed",0.27083425169105,10,200
"3530",94,"freq","recoverable",0.607563472340892,10,200
"3531",94,"fitree","observed",0.801749070418074,10,200
"3532",94,"fitree","recoverable",0.824658753371846,10,200
"3533",94,"Diffusion_subclone","observed",0.290442161315741,10,200
"3534",94,"Diffusion_subclone","recoverable",0.614011946092098,10,200
"3535",94,"Diffusion_mutation","observed",0.670447854767921,10,200
"3536",94,"Diffusion_mutation","recoverable",0.51352801480213,10,200
"3537",94,"scifil","observed",0.729322325962154,10,200
"3538",94,"scifil","recoverable",0.691928689017032,10,200
"3539",94,"fitclone","observed",0.210019094495718,10,200
"3540",94,"fitclone","recoverable",0.563995238778199,10,200
"3541",95,"freq","observed",-0.0147063845372758,10,200
"3542",95,"freq","recoverable",0.492414750592421,10,200
"3543",95,"fitree","observed",0.715823093922312,10,200
"3544",95,"fitree","recoverable",0.390008106344133,10,200
"3545",95,"Diffusion_subclone","observed",0.189634958506977,10,200
"3546",95,"Diffusion_subclone","recoverable",0.512564988448922,10,200
"3547",95,"Diffusion_mutation","observed",0.90052414430025,10,200
"3548",95,"Diffusion_mutation","recoverable",0.485887176752843,10,200
"3549",95,"scifil","observed",0.636244636296879,10,200
"3550",95,"scifil","recoverable",0.440104395419823,10,200
"3551",95,"fitclone","observed",0.0499430845291196,10,200
"3552",95,"fitclone","recoverable",0.459595095463227,10,200
"3553",96,"freq","observed",0.760735511889652,10,200
"3554",96,"freq","recoverable",0.420624829209821,10,200
"3555",96,"fitree","observed",0.685508171762221,10,200
"3556",96,"fitree","recoverable",0.557001916242682,10,200
"3557",96,"Diffusion_subclone","observed",0.768771450395529,10,200
"3558",96,"Diffusion_subclone","recoverable",0.42189704041348,10,200
"3559",96,"Diffusion_mutation","observed",0.58327520321821,10,200
"3560",96,"Diffusion_mutation","recoverable",0.416327774330737,10,200
"3561",96,"scifil","observed",0.379821433075535,10,200
"3562",96,"scifil","recoverable",0.0367801661970967,10,200
"3563",96,"fitclone","observed",0.241078155176298,10,200
"3564",96,"fitclone","recoverable",0.355821571023431,10,200
"3565",97,"freq","observed",0.271924278425175,10,200
"3566",97,"freq","recoverable",0.507315030798371,10,200
"3567",97,"fitree","observed",0.911164254381951,10,200
"3568",97,"fitree","recoverable",0.79772422909691,10,200
"3569",97,"Diffusion_subclone","observed",0.288858289356339,10,200
"3570",97,"Diffusion_subclone","recoverable",0.51415800995049,10,200
"3571",97,"Diffusion_mutation","observed",0.736233835608726,10,200
"3572",97,"Diffusion_mutation","recoverable",0.657482582178615,10,200
"3573",97,"scifil","observed",0.87351374913852,10,200
"3574",97,"scifil","recoverable",0.735031418749747,10,200
"3575",97,"fitclone","observed",0.1231152341854,10,200
"3576",97,"fitclone","recoverable",0.422558731384324,10,200
"3577",98,"freq","observed",0.432780437979178,10,200
"3578",98,"freq","recoverable",0.567174766896105,10,200
"3579",98,"fitree","observed",0.84584929167579,10,200
"3580",98,"fitree","recoverable",0.665626766058786,10,200
"3581",98,"Diffusion_subclone","observed",0.465394320019062,10,200
"3582",98,"Diffusion_subclone","recoverable",0.575244210492601,10,200
"3583",98,"Diffusion_mutation","observed",0.783340793972395,10,200
"3584",98,"Diffusion_mutation","recoverable",0.64305008974142,10,200
"3585",98,"scifil","observed",0.873266811414841,10,200
"3586",98,"scifil","recoverable",0.661209754813242,10,200
"3587",98,"fitclone","observed",-0.123794654477637,10,200
"3588",98,"fitclone","recoverable",0.378467912066405,10,200
"3589",99,"freq","observed",0.437296103751377,10,200
"3590",99,"freq","recoverable",0.488974258999968,10,200
"3591",99,"fitree","observed",0.866021854863005,10,200
"3592",99,"fitree","recoverable",0.680025759878832,10,200
"3593",99,"Diffusion_subclone","observed",0.416182789413135,10,200
"3594",99,"Diffusion_subclone","recoverable",0.480800064784279,10,200
"3595",99,"Diffusion_mutation","observed",0.767952077455364,10,200
"3596",99,"Diffusion_mutation","recoverable",0.678389895180758,10,200
"3597",99,"scifil","observed",0.851928197761139,10,200
"3598",99,"scifil","recoverable",0.521730742937269,10,200
"3599",99,"fitclone","observed",0.24214705144989,10,200
"3600",99,"fitclone","recoverable",0.412904646866104,10,200
"3601",0,"freq","observed",0.10558624792372,10,500
"3602",0,"freq","recoverable",0.59856326625373,10,500
"3603",0,"fitree","observed",0.930576889658964,10,500
"3604",0,"fitree","recoverable",0.704262093931722,10,500
"3605",0,"Diffusion_subclone","observed",0.150260188196603,10,500
"3606",0,"Diffusion_subclone","recoverable",0.613016589283728,10,500
"3607",0,"Diffusion_mutation","observed",0.828421356788976,10,500
"3608",0,"Diffusion_mutation","recoverable",0.644432830228256,10,500
"3609",0,"scifil","observed",0.870874619360136,10,500
"3610",0,"scifil","recoverable",0.762711952049922,10,500
"3611",0,"fitclone","observed",0.671381601427542,10,500
"3612",0,"fitclone","recoverable",0.776727522153642,10,500
"3613",1,"freq","observed",-0.0746827290318649,10,500
"3614",1,"freq","recoverable",0.434494053754759,10,500
"3615",1,"fitree","observed",0.954266057753033,10,500
"3616",1,"fitree","recoverable",0.902584763567421,10,500
"3617",1,"Diffusion_subclone","observed",-0.0432446973103975,10,500
"3618",1,"Diffusion_subclone","recoverable",0.449721835792666,10,500
"3619",1,"Diffusion_mutation","observed",0.584700282483168,10,500
"3620",1,"Diffusion_mutation","recoverable",0.660127831054046,10,500
"3621",1,"scifil","observed",0.835003684675815,10,500
"3622",1,"scifil","recoverable",0.722362409480095,10,500
"3623",1,"fitclone","observed",0.515559849994088,10,500
"3624",1,"fitclone","recoverable",0.728395193936304,10,500
"3625",2,"freq","observed",0.351911356056899,10,500
"3626",2,"freq","recoverable",0.643968051366271,10,500
"3627",2,"fitree","observed",0.66209925850191,10,500
"3628",2,"fitree","recoverable",0.673606378848087,10,500
"3629",2,"Diffusion_subclone","observed",0.345850554634228,10,500
"3630",2,"Diffusion_subclone","recoverable",0.642064452661203,10,500
"3631",2,"Diffusion_mutation","observed",0.61756437102214,10,500
"3632",2,"Diffusion_mutation","recoverable",0.641489620391715,10,500
"3633",2,"scifil","observed",0.586691495772682,10,500
"3634",2,"scifil","recoverable",0.535418174754284,10,500
"3635",2,"fitclone","observed",0.159583193092371,10,500
"3636",2,"fitclone","recoverable",0.591861404355013,10,500
"3637",3,"freq","observed",0.0792914773086812,10,500
"3638",3,"freq","recoverable",0.570837725413489,10,500
"3639",3,"fitree","observed",0.88323238510879,10,500
"3640",3,"fitree","recoverable",0.782147574560804,10,500
"3641",3,"Diffusion_subclone","observed",0.058547407513639,10,500
"3642",3,"Diffusion_subclone","recoverable",0.55991291151675,10,500
"3643",3,"Diffusion_mutation","observed",0.830263920377547,10,500
"3644",3,"Diffusion_mutation","recoverable",0.755619135686868,10,500
"3645",3,"scifil","observed",0.883715569821252,10,500
"3646",3,"scifil","recoverable",0.734911657981021,10,500
"3647",3,"fitclone","observed",0.165057332560403,10,500
"3648",3,"fitclone","recoverable",0.542227958881301,10,500
"3649",4,"freq","observed",0.33302932227061,10,500
"3650",4,"freq","recoverable",0.330557382088995,10,500
"3651",4,"fitree","observed",0.778763224342725,10,500
"3652",4,"fitree","recoverable",0.549361396136299,10,500
"3653",4,"Diffusion_subclone","observed",0.413532593557399,10,500
"3654",4,"Diffusion_subclone","recoverable",0.346796979795796,10,500
"3655",4,"Diffusion_mutation","observed",0.659279421696017,10,500
"3656",4,"Diffusion_mutation","recoverable",0.448088464793401,10,500
"3657",4,"scifil","observed",0.442061823030963,10,500
"3658",4,"scifil","recoverable",0.262249158781865,10,500
"3659",4,"fitclone","observed",0.355626731754621,10,500
"3660",4,"fitclone","recoverable",0.322882503720713,10,500
"3661",5,"freq","observed",0.101367290485085,10,500
"3662",5,"freq","recoverable",0.52042497570391,10,500
"3663",5,"fitree","observed",0.760621881145706,10,500
"3664",5,"fitree","recoverable",0.601924148090099,10,500
"3665",5,"Diffusion_subclone","observed",0.145049245445744,10,500
"3666",5,"Diffusion_subclone","recoverable",0.533194335757001,10,500
"3667",5,"Diffusion_mutation","observed",0.402372854570376,10,500
"3668",5,"Diffusion_mutation","recoverable",0.286237494130368,10,500
"3669",5,"scifil","observed",0.709809544667326,10,500
"3670",5,"scifil","recoverable",0.489863931655288,10,500
"3671",5,"fitclone","observed",0.177690897438561,10,500
"3672",5,"fitclone","recoverable",0.527740245216084,10,500
"3673",6,"freq","observed",0.00333120722721947,10,500
"3674",6,"freq","recoverable",0.499838547035457,10,500
"3675",6,"fitree","observed",0.91839358864561,10,500
"3676",6,"fitree","recoverable",0.803193766215712,10,500
"3677",6,"Diffusion_subclone","observed",-0.00157794026552501,10,500
"3678",6,"Diffusion_subclone","recoverable",0.498571076657789,10,500
"3679",6,"Diffusion_mutation","observed",0.612311326213658,10,500
"3680",6,"Diffusion_mutation","recoverable",0.542792475809276,10,500
"3681",6,"scifil","observed",0.79738581417864,10,500
"3682",6,"scifil","recoverable",0.676640534593051,10,500
"3683",6,"fitclone","observed",0.445066818226139,10,500
"3684",6,"fitclone","recoverable",0.609474456065242,10,500
"3685",7,"freq","observed",0.261919285276068,10,500
"3686",7,"freq","recoverable",0.642616702726538,10,500
"3687",7,"fitree","observed",0.918324517376503,10,500
"3688",7,"fitree","recoverable",0.847685038387918,10,500
"3689",7,"Diffusion_subclone","observed",0.250468192771594,10,500
"3690",7,"Diffusion_subclone","recoverable",0.636831323829114,10,500
"3691",7,"Diffusion_mutation","observed",0.894540899609344,10,500
"3692",7,"Diffusion_mutation","recoverable",0.754191883321488,10,500
"3693",7,"scifil","observed",0.901538475883174,10,500
"3694",7,"scifil","recoverable",0.724051964504066,10,500
"3695",7,"fitclone","observed",0.498568794759252,10,500
"3696",7,"fitclone","recoverable",0.713412663261615,10,500
"3697",8,"freq","observed",0.45861330043216,10,500
"3698",8,"freq","recoverable",0.657755689754268,10,500
"3699",8,"fitree","observed",0.812752288115113,10,500
"3700",8,"fitree","recoverable",0.678243912413839,10,500
"3701",8,"Diffusion_subclone","observed",0.47118601031055,10,500
"3702",8,"Diffusion_subclone","recoverable",0.661143859146784,10,500
"3703",8,"Diffusion_mutation","observed",0.740055159336293,10,500
"3704",8,"Diffusion_mutation","recoverable",0.51721357710187,10,500
"3705",8,"scifil","observed",0.771018163680541,10,500
"3706",8,"scifil","recoverable",0.452100986305057,10,500
"3707",8,"fitclone","observed",0.126590596245197,10,500
"3708",8,"fitclone","recoverable",0.596367696715416,10,500
"3709",9,"freq","observed",0.122467002094986,10,500
"3710",9,"freq","recoverable",0.553808941440836,10,500
"3711",9,"fitree","observed",0.819738804345469,10,500
"3712",9,"fitree","recoverable",0.722424827577678,10,500
"3713",9,"Diffusion_subclone","observed",0.134202454857408,10,500
"3714",9,"Diffusion_subclone","recoverable",0.557288240380753,10,500
"3715",9,"Diffusion_mutation","observed",0.568334688742404,10,500
"3716",9,"Diffusion_mutation","recoverable",0.371909396506973,10,500
"3717",9,"scifil","observed",0.756355740168225,10,500
"3718",9,"scifil","recoverable",0.57745005011993,10,500
"3719",9,"fitclone","observed",0.437359211761391,10,500
"3720",9,"fitclone","recoverable",0.614911051250981,10,500
"3721",10,"freq","observed",-0.0070548888347724,10,500
"3722",10,"freq","recoverable",0.511458601341839,10,500
"3723",10,"fitree","observed",0.868948083579495,10,500
"3724",10,"fitree","recoverable",0.770984620744001,10,500
"3725",10,"Diffusion_subclone","observed",0.0414474719042878,10,500
"3726",10,"Diffusion_subclone","recoverable",0.521019383824102,10,500
"3727",10,"Diffusion_mutation","observed",0.516748099226288,10,500
"3728",10,"Diffusion_mutation","recoverable",0.519782634226782,10,500
"3729",10,"scifil","observed",0.78341128217173,10,500
"3730",10,"scifil","recoverable",0.633415405982876,10,500
"3731",10,"fitclone","observed",0.216452808061861,10,500
"3732",10,"fitclone","recoverable",0.537628657054599,10,500
"3733",11,"freq","observed",0.218495637818174,10,500
"3734",11,"freq","recoverable",0.383211342947487,10,500
"3735",11,"fitree","observed",0.918301362634047,10,500
"3736",11,"fitree","recoverable",0.76046845292371,10,500
"3737",11,"Diffusion_subclone","observed",0.23909780156177,10,500
"3738",11,"Diffusion_subclone","recoverable",0.391124360644503,10,500
"3739",11,"Diffusion_mutation","observed",0.83183659821716,10,500
"3740",11,"Diffusion_mutation","recoverable",0.703284339629745,10,500
"3741",11,"scifil","observed",0.79671439845756,10,500
"3742",11,"scifil","recoverable",0.578437484746829,10,500
"3743",11,"fitclone","observed",0.249299674405866,10,500
"3744",11,"fitclone","recoverable",0.403617053509721,10,500
"3745",12,"freq","observed",0.28382732788099,10,500
"3746",12,"freq","recoverable",0.534048900570697,10,500
"3747",12,"fitree","observed",0.919975366958972,10,500
"3748",12,"fitree","recoverable",0.693026187060208,10,500
"3749",12,"Diffusion_subclone","observed",0.296672476800922,10,500
"3750",12,"Diffusion_subclone","recoverable",0.537447529100775,10,500
"3751",12,"Diffusion_mutation","observed",0.860198072311914,10,500
"3752",12,"Diffusion_mutation","recoverable",0.662658330444923,10,500
"3753",12,"scifil","observed",0.928991929191403,10,500
"3754",12,"scifil","recoverable",0.564432404546921,10,500
"3755",12,"fitclone","observed",0.0975216042173014,10,500
"3756",12,"fitclone","recoverable",0.470294710741326,10,500
"3757",13,"freq","observed",-0.106110638638287,10,500
"3758",13,"freq","recoverable",0.545278065291685,10,500
"3759",13,"fitree","observed",0.885563910100728,10,500
"3760",13,"fitree","recoverable",0.657908944656822,10,500
"3761",13,"Diffusion_subclone","observed",-0.148808545022618,10,500
"3762",13,"Diffusion_subclone","recoverable",0.539671238488208,10,500
"3763",13,"Diffusion_mutation","observed",0.786672921366396,10,500
"3764",13,"Diffusion_mutation","recoverable",0.541309637182802,10,500
"3765",13,"scifil","observed",0.851421618396456,10,500
"3766",13,"scifil","recoverable",0.682336104405107,10,500
"3767",13,"fitclone","observed",0.0556622872006951,10,500
"3768",13,"fitclone","recoverable",0.586885628506714,10,500
"3769",14,"freq","observed",0.150618700960036,10,500
"3770",14,"freq","recoverable",0.597110874193611,10,500
"3771",14,"fitree","observed",0.878810633054621,10,500
"3772",14,"fitree","recoverable",0.830949154572352,10,500
"3773",14,"Diffusion_subclone","observed",0.163157464716478,10,500
"3774",14,"Diffusion_subclone","recoverable",0.602403172210715,10,500
"3775",14,"Diffusion_mutation","observed",0.647442672485154,10,500
"3776",14,"Diffusion_mutation","recoverable",0.626426499122441,10,500
"3777",14,"scifil","observed",0.858060869961251,10,500
"3778",14,"scifil","recoverable",0.683420893047353,10,500
"3779",14,"fitclone","observed",0.532137600373424,10,500
"3780",14,"fitclone","recoverable",0.704376156282267,10,500
"3781",15,"freq","observed",0.429048270645824,10,500
"3782",15,"freq","recoverable",0.547284137114769,10,500
"3783",15,"fitree","observed",0.740573837302762,10,500
"3784",15,"fitree","recoverable",0.536170356765157,10,500
"3785",15,"Diffusion_subclone","observed",0.418723673391872,10,500
"3786",15,"Diffusion_subclone","recoverable",0.544739462407772,10,500
"3787",15,"Diffusion_mutation","observed",0.85516605018108,10,500
"3788",15,"Diffusion_mutation","recoverable",0.568003820175955,10,500
"3789",15,"scifil","observed",0.734082588937144,10,500
"3790",15,"scifil","recoverable",0.392340027998438,10,500
"3791",15,"fitclone","observed",0.462302011902173,10,500
"3792",15,"fitclone","recoverable",0.573888344010877,10,500
"3793",16,"freq","observed",0.0485638622788185,10,500
"3794",16,"freq","recoverable",0.459793863643251,10,500
"3795",16,"fitree","observed",0.857297345466466,10,500
"3796",16,"fitree","recoverable",0.592547253250677,10,500
"3797",16,"Diffusion_subclone","observed",0.0577820028039646,10,500
"3798",16,"Diffusion_subclone","recoverable",0.461632484992759,10,500
"3799",16,"Diffusion_mutation","observed",0.783803546762999,10,500
"3800",16,"Diffusion_mutation","recoverable",0.587290945919254,10,500
"3801",16,"scifil","observed",0.56950121829744,10,500
"3802",16,"scifil","recoverable",0.348624892696817,10,500
"3803",16,"fitclone","observed",0.397729038755694,10,500
"3804",16,"fitclone","recoverable",0.515840082632065,10,500
"3805",17,"freq","observed",0.0553910333513143,10,500
"3806",17,"freq","recoverable",0.572951648184845,10,500
"3807",17,"fitree","observed",0.929238434508353,10,500
"3808",17,"fitree","recoverable",0.879524199944076,10,500
"3809",17,"Diffusion_subclone","observed",0.047267742042903,10,500
"3810",17,"Diffusion_subclone","recoverable",0.569458123784814,10,500
"3811",17,"Diffusion_mutation","observed",0.505606919751507,10,500
"3812",17,"Diffusion_mutation","recoverable",0.497203301817524,10,500
"3813",17,"scifil","observed",0.660985126330053,10,500
"3814",17,"scifil","recoverable",0.60680574582069,10,500
"3815",17,"fitclone","observed",0.328093738886033,10,500
"3816",17,"fitclone","recoverable",0.647831666965602,10,500
"3817",18,"freq","observed",0.35163351618422,10,500
"3818",18,"freq","recoverable",0.659404942917267,10,500
"3819",18,"fitree","observed",0.76212677674149,10,500
"3820",18,"fitree","recoverable",0.622573217698116,10,500
"3821",18,"Diffusion_subclone","observed",0.372873779673042,10,500
"3822",18,"Diffusion_subclone","recoverable",0.66289934204654,10,500
"3823",18,"Diffusion_mutation","observed",0.612158076962923,10,500
"3824",18,"Diffusion_mutation","recoverable",0.568422739582378,10,500
"3825",18,"scifil","observed",0.724139486177364,10,500
"3826",18,"scifil","recoverable",0.640843318278612,10,500
"3827",18,"fitclone","observed",0.209566169291218,10,500
"3828",18,"fitclone","recoverable",0.623540795957315,10,500
"3829",19,"freq","observed",0.120866060650095,10,500
"3830",19,"freq","recoverable",0.569975292130073,10,500
"3831",19,"fitree","observed",0.876738057483453,10,500
"3832",19,"fitree","recoverable",0.783242384490731,10,500
"3833",19,"Diffusion_subclone","observed",0.0984398618006153,10,500
"3834",19,"Diffusion_subclone","recoverable",0.562532902116194,10,500
"3835",19,"Diffusion_mutation","observed",0.706463055081775,10,500
"3836",19,"Diffusion_mutation","recoverable",0.700215188134716,10,500
"3837",19,"scifil","observed",0.833821872924088,10,500
"3838",19,"scifil","recoverable",0.74484916177845,10,500
"3839",19,"fitclone","observed",0.268494877938242,10,500
"3840",19,"fitclone","recoverable",0.600617114578431,10,500
"3841",20,"freq","observed",0.229230348082984,10,500
"3842",20,"freq","recoverable",0.466480020669539,10,500
"3843",20,"fitree","observed",0.87846022281115,10,500
"3844",20,"fitree","recoverable",0.730969920033339,10,500
"3845",20,"Diffusion_subclone","observed",0.243792738032281,10,500
"3846",20,"Diffusion_subclone","recoverable",0.468917651571468,10,500
"3847",20,"Diffusion_mutation","observed",0.589866354354174,10,500
"3848",20,"Diffusion_mutation","recoverable",0.417220295726471,10,500
"3849",20,"scifil","observed",0.832500264583916,10,500
"3850",20,"scifil","recoverable",0.634108094044124,10,500
"3851",20,"fitclone","observed",-0.158047756652506,10,500
"3852",20,"fitclone","recoverable",0.34515509995227,10,500
"3853",21,"freq","observed",0.214896138225778,10,500
"3854",21,"freq","recoverable",0.564753381554007,10,500
"3855",21,"fitree","observed",0.857545448173797,10,500
"3856",21,"fitree","recoverable",0.622914373646133,10,500
"3857",21,"Diffusion_subclone","observed",0.230473588603857,10,500
"3858",21,"Diffusion_subclone","recoverable",0.570137732852333,10,500
"3859",21,"Diffusion_mutation","observed",0.825402746346219,10,500
"3860",21,"Diffusion_mutation","recoverable",0.698712636874024,10,500
"3861",21,"scifil","observed",0.608351178787071,10,500
"3862",21,"scifil","recoverable",0.530905761418812,10,500
"3863",21,"fitclone","observed",0.247718891326545,10,500
"3864",21,"fitclone","recoverable",0.596857512170705,10,500
"3865",22,"freq","observed",0.303084349732625,10,500
"3866",22,"freq","recoverable",0.640151690808185,10,500
"3867",22,"fitree","observed",0.768267087653192,10,500
"3868",22,"fitree","recoverable",0.728688781022853,10,500
"3869",22,"Diffusion_subclone","observed",0.313972376814833,10,500
"3870",22,"Diffusion_subclone","recoverable",0.641871112596585,10,500
"3871",22,"Diffusion_mutation","observed",0.506751325745488,10,500
"3872",22,"Diffusion_mutation","recoverable",0.42177329936705,10,500
"3873",22,"scifil","observed",0.859728891763179,10,500
"3874",22,"scifil","recoverable",0.652492738259687,10,500
"3875",22,"fitclone","observed",-0.120150607188753,10,500
"3876",22,"fitclone","recoverable",0.43869859592784,10,500
"3877",23,"freq","observed",0.080886947562302,10,500
"3878",23,"freq","recoverable",0.480762091074329,10,500
"3879",23,"fitree","observed",0.792359170049822,10,500
"3880",23,"fitree","recoverable",0.822414707129292,10,500
"3881",23,"Diffusion_subclone","observed",0.0874870141591069,10,500
"3882",23,"Diffusion_subclone","recoverable",0.483602771339858,10,500
"3883",23,"Diffusion_mutation","observed",0.401546610642424,10,500
"3884",23,"Diffusion_mutation","recoverable",0.487297140350084,10,500
"3885",23,"scifil","observed",0.810989205040972,10,500
"3886",23,"scifil","recoverable",0.736560065276185,10,500
"3887",23,"fitclone","observed",0.207902097799353,10,500
